3926,1129 W Taylor St,"(41.869326; -87.655432)"
3434,20 N Michigan Ave,"(41.882393; -87.624667)"
478,222 W Ontario St,"(41.893319; -87.634531)"
6036,1563 N Wells St,"(41.910364; -87.634518)"
5997,1601 W Taylor St,"(41.869172; -87.666689)"
4476,1824 N Milwaukee Ave,"(41.914504; -87.684115)"
2533,1555 N Dayton St,"(41.909971; -87.649302)"
7186,1454 W 47th St,"(41.808771; -87.66176)"
5952,1725 N Damen Ave,"(41.912973; -87.677418)"
5891,1512 N Wells St,"(41.909563; -87.63486)"
6206,1949 N Hoyne Ave,"(41.917221; -87.679895)"
1030,1649 W Howard St,"(42.019343; -87.673495)"
2554,150 N Dearborn St,"(41.884552; -87.629549)"
4064,1660 N Wells St,"(41.912323; -87.634924)"
3156,1601 W Lake St,"(41.88521; -87.667193)"
5228,2039 W Belle Plaine Ave,"(41.955833; -87.68026)"
1515,1958 W 79th St,"(41.750369; -87.672413)"
3607,2102 W Ogden Ave,"(41.870611; -87.679221)"
6010,1845 W Rice St,"(41.896762; -87.673306)"
3424,112 S Michigan Ave,"(41.880662; -87.624619)"
4984,111 N Canal St,"(41.883536; -87.639589)"
3464,1746 S Miller St,"(41.858578; -87.652355)"
17,1531 W Taylor St,"(41.869171; -87.664882)"
6291,11346 S Michigan Ave,"(41.687767; -87.621138)"
6701,2100 S Marshall Blvd,"(41.853535; -87.699305)"
6249,1800 S Jefferson St,"(41.85752; -87.641931)"
3118,10 W Kinzie St,"(41.889383; -87.628459)"
2189,2184 W Bowler St,"(41.870691; -87.680689)"
2555,100 S Dearborn St,"(41.880652; -87.629441)"
3634,1818 S Paulina St,"(41.857098; -87.668734)"
6369,1340 W Washington Blvd,"(41.883056; -87.661096)"
6630,1036 W Bryn Mawr Ave,"(41.983811; -87.656762)"
4279,2026 W Webster Ave,"(41.92151; -87.678774)"
4322,2235 N Sheffield Ave,"(41.922397; -87.653285)"
4060,151 N Wells St,"(41.884536; -87.633809)"
2517,1328 N Damen Ave,"(41.905821; -87.677498)"
491,2157 W North Ave,"(41.910268; -87.681283)"
4110,11612 S Western Ave,"(41.6824; -87.681048)"
5082,2019 W Lawrence Ave,"(41.968616; -87.679761)"
3930,1118 W Thorndale Ave,"(41.990117; -87.658669)"
4404,1001 N Dearborn St,"(41.900724; -87.629731)"
6201,1200 S Canal St,"(41.867186; -87.639304)"
4262,10555 S Ewing Ave,"(41.703581; -87.535084)"
4433,11941 S Parnell Ave,"(41.67711; -87.635677)"
2177,1419 W Blackhawk St,"(41.906919; -87.663447)"
4538,1369 W Fullerton Ave,"(41.925095; -87.662628)"
2606,1200 W Division St,"(41.903549; -87.658485)"
5316,11107 S Longwood Dr,"(41.69163; -87.671782)"
4039,150 W Washington St,"(41.883345; -87.632558)"
3087,10 S Kedzie Ave,"(41.880745; -87.706283)"
1563,2121 W 95th St,"(41.720843; -87.675535)"
6173,2 E Oak St,"(41.900779; -87.62821)"
5096,10244 S Ewing Ave,"(41.70914; -87.535447)"
4868,1039 W Hollywood Ave,"(41.98536; -87.656938)"
6799,1509 W Jarvis Ave,"(42.015895; -87.668492)"
5393,1440 N Sacramento Ave,"(41.907928; -87.701479)"
2291,100 N Central Park Ave,"(41.881855; -87.715858)"
3726,1831 S Racine Ave,"(41.857478; -87.656221)"
1492,2100 E 71st St,"(41.766325; -87.573702)"
3148,101 E Lake St,"(41.885695; -87.624438)"
2174,2000 N Bissell St,"(41.918313; -87.652323)"
5032,1585 N Milwaukee Ave,"(41.910197; -87.676856)"
3953,1224 W Van Buren St,"(41.87663; -87.657758)"
5436,11 S LaSalle St,"(41.881622; -87.632148)"
1539,1527 E 87th St,"(41.736827; -87.586743)"
4588,1330 E 50th St,"(41.804336; -87.59414)"
4210,1241 W 58th St,"(41.788541; -87.65621)"
5827,1655 W Division St,"(41.903158; -87.669425)"
2928,11046 S Hale Ave,"(41.692738; -87.670569)"
5131,2111 N Halsted St,"(41.920317; -87.648403)"
4502,1058 W Polk St,"(41.87193; -87.653404)"
324,1144 W Fulton St,"(41.886822; -87.655991)"
1314,1971 W 111th St,"(41.691801; -87.671351)"
3685,10001 S Pulaski Rd,"(41.711137; -87.720903)"
1440,1362 E 59th St,"(41.787983; -87.592468)"
5888,1548 N Wells St,"(41.910137; -87.634874)"
1422,1530 E 53rd St,"(41.799656; -87.587924)"
1455,21 E 63rd St,"(41.779888; -87.624649)"
4981,1201 S Western Ave,"(41.866553; -87.685969)"
4027,101 N Wacker Dr,"(41.883272; -87.636687)"
3429,11256 S Michigan Ave,"(41.689517; -87.621185)"
1404,1800 W 47th St,"(41.80864; -87.669974)"
3059,1911 W Jackson Blvd,"(41.877368; -87.674545)"
3787,1401 S Sacramento Dr,"(41.862361; -87.701816)"
2417,2200 N Clark St,"(41.922062; -87.638525)"
6576,2009 W Schiller St,"(41.906993; -87.677773)"
4896,2124 W Lawrence Ave,"(41.968881; -87.682639)"
7052,1334 W 87th St,"(41.736008; -87.657188)"
6012,1301 N Western Ave,"(41.904988; -87.686914)"
4686,1516 S Wabash Ave,"(41.861457; -87.625841)"
3064,1550 W Jarvis Ave,"(42.016144; -87.669228)"
307,180 N Wabash Ave,"(41.885286; -87.626428)"
5880,1219 N Wells St,"(41.90442; -87.6343)"
4782,2257 W Irving Park Rd,"(41.953917; -87.685293)"
3211,1255 S Lake Shore Dr,"(41.863263; -87.618575)"
3947,1814 S Union Ave,"(41.857376; -87.644973)"
54,2150 N California Ave,"(41.920942; -87.697475)"
6456,1717 W Chicago Ave,"(41.8959; -87.670397)"
6498,1652 W Wallen Ave,"(42.00273; -87.672667)"
1421,1463 E 53rd St,"(41.799399; -87.58981)"
7157,1411 W 87th St,"(41.735724; -87.658644)"
2180,1801 S Blue Island Ave,"(41.857796; -87.661149)"
1355,200 W 22nd Pl,"(41.8523; -87.632282)"
4948,1321 S Paulina St,"(41.864423; -87.668647)"
5007,1751 W 47th St,"(41.808429; -87.66901)"
6256,1900 W Lawrence Ave,"(41.968905; -87.676376)"
997,213 W Institute Pl,"(41.897273; -87.634527)"
301,200 E Ohio St,"(41.892708; -87.622437)"
4448,1903 E 96th St,"(41.720476; -87.577512)"
1225,1429 N Milwaukee Ave,"(41.907834; -87.673212)"
2140,1212 W Belmont Ave,"(41.939918; -87.659587)"
2576,2230 W Dickens Ave,"(41.919311; -87.683423)"
4355,1524 N Ashland Ave,"(41.909626; -87.66785)"
5850,1123 N California Ave,"(41.901746; -87.696665)"
4713,2100 W Cullerton St,"(41.855022; -87.678625)"
2330,162 E Chicago Ave,"(41.896808; -87.62355)"
1420,1644 E 53rd St,"(41.799736; -87.585077)"
7088,11127 S Michigan Ave,"(41.692133; -87.620838)"
4566,10800 S Western Ave,"(41.697187; -87.681414)"
3051,1735 W Irving Park Rd,"(41.95414; -87.672815)"
6167,200 S Columbus Dr,"(41.88083; -87.620807)"
3312,1960 N Lincoln Park West W,"(41.917327; -87.636621)"
3727,1953 N Racine Ave,"(41.917506; -87.658104)"
2622,13000 S Eberhart Ave,"(41.659014; -87.610723)"
6315,211 E Chicago Ave,"(41.89665; -87.622085)"
3351,145 W Madison St,"(41.881789; -87.63211)"
6083,1333 N Kingsbury St,"(41.905985; -87.649807)"
4224,1420 S Albany Ave,"(41.862219; -87.703186)"
5361,1724 E 75th St,"(41.75893; -87.582861)"
1403,1826 W 47th St,"(41.808672; -87.670813)"
3246,2056 W Lawrence Ave,"(41.968857; -87.681112)"
869,1545 S State St,"(41.861118; -87.627028)"
6105,1767 E 79th St,"(41.751494; -87.580771)"
2058,2240 S Ashland Ave,"(41.85175; -87.666194)"
1303,1865 W 107th St,"(41.697901; -87.66812)"
3446,225 N Michigan Ave,"(41.886106; -87.624358)"
4365,1850 N Newland Ave,"(41.913547; -87.79876)"
6432,1122 E 47th St,"(41.809753; -87.59854)"
3431,140 N Michigan Ave,"(41.884173; -87.624674)"
2038,1601 W Armitage Ave,"(41.917769; -87.667729)"
3649,2050 W Peterson Ave,"(41.990791; -87.681255)"
4153,2284 N Lockwood Ave,"(41.921851; -87.758712)"
5018,1646 E 55th St,"(41.795352; -87.584849)"
4656,2300 N Sheffield Ave,"(41.923611; -87.653633)"
5806,1035 N Ashland Ave,"(41.900781; -87.667262)"
5878,1350 N Wells St,"(41.906999; -87.634755)"
5508,1935 W Foster Ave,"(41.976011; -87.677792)"
3219,2 N LaSalle St,"(41.882046; -87.632427)"
4068,1746 N Wells St,"(41.913925; -87.634934)"
1528,1704 E 83rd St,"(41.74346; -87.582577)"
1245,1738 W Division St,"(41.9034; -87.671408)"
2503,1824 W Cullerton St,"(41.855113; -87.671735)"
2366,144 N Clark St,"(41.884165; -87.631095)"
1347,1624 W 19th St,"(41.85608; -87.66713)"
4095,11828 S Western Ave,"(41.678349; -87.680919)"
6557,2022 W Washington Blvd,"(41.883283; -87.677376)"
957,1 N Franklin St,"(41.882014; -87.635242)"
6307,2108 N Damen Ave,"(41.919827; -87.677871)"
4629,2000 N Leavitt St,"(41.917765; -87.682626)"
6411,173 N Wells St,"(41.885005; -87.633816)"
4772,10540 S Morgan St,"(41.702456; -87.647709)"
3608,2160 W Ogden Ave,"(41.869864; -87.680129)"
186,2056 W Division St,"(41.903283; -87.678622)"
3363,1640 N Maplewood Ave,"(41.911062; -87.691097)"
4149,116 N Willard Ct,"(41.883247; -87.657827)"
2536,1000 N Dearborn St,"(41.900719; -87.630035)"
61,1758 W Lawrence Ave,"(41.968971; -87.673149)"
1066,2212 W Armitage Ave,"(41.917794; -87.683026)"
5313,11411 S Eggleston Ave,"(41.686671; -87.633548)"
4261,10429 S Ewing Ave,"(41.705889; -87.535124)"
6410,134 N LaSalle St,"(41.884129; -87.632589)"
2313,103 E Chestnut St,"(41.898205; -87.626014)"
2515,1540 N Damen Ave,"(41.909446; -87.677536)"
5831,135 E 71st St,"(41.765467; -87.621084)"
5036,2235 N Sheffield Ave,"(41.922397; -87.653285)"
5024,150 N State St,"(41.884571; -87.628)"
5411,1200 N Clark St,"(41.904118; -87.631654)"
1398,1743 W 47th St,"(41.808431; -87.668898)"
343,1259 W Devon Ave,"(41.998023; -87.662332)"
4946,1628 W Washington Blvd,"(41.883425; -87.667682)"
3540,1530 W Montrose Ave,"(41.961749; -87.668251)"
2669,200 N Franklin St,"(41.885817; -87.63553)"
4138,10107 S Western Ave,"(41.709728; -87.681543)"
3213,11255 S Langley Ave,"(41.690014; -87.605743)"
4277,2100 N Sheffield Ave,"(41.920052; -87.65353)"
6057,1226 W Ainslie St,"(41.971585; -87.660161)"
3413,11060 S Michigan Ave,"(41.693276; -87.621186)"
4937,2021 N Point St,"(41.917864; -87.694243)"
3450,220 S Michigan Ave,"(41.879205; -87.624594)"
4655,155 N Aberdeen St,"(41.884628; -87.654228)"
93,1935 W Thomas St,"(41.90127; -87.676164)"
3994,180 N Wabash Ave,"(41.885286; -87.626428)"
4065,1653 N Wells St,"(41.912054; -87.634586)"
4291,1721 N Damen Ave,"(41.912881; -87.677341)"
1550,1246 W 92nd St,"(41.72689; -87.654093)"
5814,1967 W Chicago Ave,"(41.895818; -87.676421)"
5329,1017 W Belmont Ave,"(41.939724; -87.654727)"
6297,10806 S Michigan Ave,"(41.697793; -87.62103)"
1313,2153 W 111th St,"(41.691736; -87.675491)"
4389,11300 S Halsted St,"(41.68851; -87.642512)"
1049,1904 N Milwaukee Ave,"(41.915993; -87.686408)"
5123,1600 N Milwaukee Ave,"(41.910441; -87.677651)"
5175,10015 S Leavitt St,"(41.7115; -87.67674)"
619,1323 W Grand Ave,"(41.8909; -87.660183)"
4496,1459 W Taylor St,"(41.869198; -87.663029)"
4969,1800 W Garfield Blvd,"(41.794047; -87.669592)"
2486,2230 W Cortland St,"(41.916261; -87.683246)"
2101,10556 S Avenue L L,"(41.703542; -87.536634)"
375,201 E Randolph St,"(41.884069; -87.622486)"
2612,13100 S Doty Ave,"(41.657627; -87.591959)"
4608,1402 N Ashland Ave,"(41.907139; -87.66777)"
2367,1558 N Clark St,"(41.910703; -87.631841)"
4645,1415 N Wood St,"(41.907858; -87.672301)"
1244,1711 W Division St,"(41.903218; -87.67053)"
4418,1232 N LaSalle Dr,"(41.904576; -87.63311)"
3169,2000 N Lake Shore Dr,"(41.919113; -87.629469)"
75,1380 W Randolph St,"(41.884391; -87.66172)"
3119,200 W Kinzie St,"(41.88919; -87.634045)"
5281,1306 S Michigan Ave,"(41.865515; -87.624287)"
6570,1375 N Milwaukee Ave,"(41.906929; -87.671784)"
566,2105 S State St,"(41.854104; -87.626971)"
6327,2201 N Clybourn Ave,"(41.921787; -87.664378)"
4569,1249 W 63rd St,"(41.779594; -87.655772)"
6575,2300 W 52nd St,"(41.798974; -87.681909)"
4452,226 W 104th Pl,"(41.704502; -87.629043)"
3039,1816 W Irving Park Rd,"(41.954328; -87.674709)"
2007,2002 W Addison St,"(41.946988; -87.678759)"
4220,1645 W 18th Pl,"(41.85672; -87.667501)"
3442,181 N Michigan Ave,"(41.885224; -87.624305)"
2148,1338 W Belmont Ave,"(41.939878; -87.662344)"
4944,214 N Lavergne Ave,"(41.884655; -87.750498)"
5494,2119 W Irving Park Rd,"(41.953969; -87.681913)"
4280,1410 N Milwaukee Ave,"(41.907423; -87.673125)"
5943,1659 N Ashland Ave,"(41.911667; -87.667544)"
6891,1617 N Kedzie Ave,"(41.91054; -87.706706)"
3137,180 N LaSalle St,"(41.88526; -87.632625)"
4988,1316 S Michigan Ave,"(41.86538; -87.624285)"
4622,2233 W Division St,"(41.902931; -87.683023)"
4129,10708 S Western Ave,"(41.698728; -87.681558)"
2511,1425 N Damen Ave,"(41.907474; -87.67719)"
3987,101 N Wabash Ave,"(41.883365; -87.626066)"
4036,200 W Washington St,"(41.883304; -87.63401)"
3548,1358 W Morse Ave,"(42.00806; -87.665325)"
1228,1521 N Milwaukee Ave,"(41.909348; -87.67554)"
1520,1934 E 79th St,"(41.751714; -87.577002)"
4126,11612 S Western Ave,"(41.6824; -87.681048)"
6016,1740 S Union Ave,"(41.857963; -87.644893)"
6650,14 E Jackson Blvd,"(41.878354; -87.627174)"
3517,225 W Monroe St,"(41.880539; -87.634229)"
2300,1854 W Cermak Rd,"(41.852363; -87.672631)"
4179,1632 W Wrightwood Ave,"(41.928855; -87.669636)"
6365,2108 W Walnut St,"(41.885948; -87.679626)"
1060,1732 E 79th St,"(41.751587; -87.582017)"
5458,1626 W Lawrence Ave,"(41.969008; -87.669942)"
6232,1421 W Chicago Ave,"(41.896002; -87.663164)"
5023,1300 W Jackson Blvd,"(41.877852; -87.659617)"
562,1798 W Lunt Ave,"(42.009054; -87.675141)"
3646,2010 W Pershing Rd,"(41.823258; -87.675488)"
5144,1845 N Clybourn Ave,"(41.914632; -87.654401)"
472,1913 W North Ave,"(41.910372; -87.675562)"
2794,2007 W Division St,"(41.903052; -87.677404)"
4898,1444 W Erie St,"(41.893528; -87.664215)"
5354,2048 W Armitage Ave,"(41.917875; -87.678833)"
4278,2056 N Damen Ave,"(41.919353; -87.677722)"
4873,2009 W Schiller St,"(41.906993; -87.677773)"
5438,2 N State St,"(41.882134; -87.627886)"
4971,1859 S Ashland Ave,"(41.856492; -87.665941)"
2524,1825 N Damen Ave,"(41.914593; -87.677406)"
3127,1755 N Kostner Ave,"(41.91269; -87.735994)"
4081,1400 N Wells St,"(41.907827; -87.634788)"
4287,2159 W Chicago Ave,"(41.895733; -87.680895)"
4425,209 S LaSalle St,"(41.879235; -87.632199)"
3600,1800 W Norwood St,"(41.992071; -87.675487)"
5480,1701 W Division St,"(41.903166; -87.670286)"
1483,170 W 69th St,"(41.769212; -87.629244)"
2900,1214 W Grace St,"(41.951084; -87.659637)"
5360,1626 N California Ave,"(41.911031; -87.697199)"
4505,1048 N Campbell Ave,"(41.900547; -87.689583)"
3473,1564 N Milwaukee Ave,"(41.909785; -87.676767)"
6020,1436 W Taylor St,"(41.869473; -87.6626)"
5275,230 S Clark St,"(41.878546; -87.630887)"
2559,1 S Dearborn St,"(41.881865; -87.629267)"
310,102 N Wabash Ave,"(41.883363; -87.626375)"
5482,1635 W Irving Park Rd,"(41.954118; -87.670434)"
4257,13300 S Brandon Ave,"(41.65349; -87.546088)"
4867,2000 W Diversey Ave,"(41.932384; -87.67907)"
6511,211 W Adams St,"(41.879262; -87.634032)"
4720,1841 W Ogden Ave,"(41.875891; -87.67243)"
5062,2210 W Touhy Ave,"(42.012386; -87.686473)"
6158,2216 W Hirsch St,"(41.906863; -87.682924)"
3996,100 S Wabash Ave,"(41.880641; -87.62628)"
5445,150 N Dearborn St,"(41.884552; -87.629549)"
3691,115 S Pulaski Rd,"(41.879312; -87.725428)"
5502,1266 N Milwaukee Ave,"(41.904639; -87.668758)"
3048,1345 W Irving Park Rd,"(41.954256; -87.66365)"
3426,224 S Michigan Ave,"(41.879164; -87.624594)"
76,200 E Pearson St,"(41.897747; -87.621613)"
2019,2126 S Archer Ave,"(41.853589; -87.633627)"
1212,2044 N Damen Ave,"(41.919056; -87.67785)"
7255,1023 W Montrose Ave,"(41.961609; -87.65537)"
4392,1939 S Halsted St,"(41.855813; -87.64641)"
3674,2000 W Pratt Blvd,"(42.005235; -87.68018)"
4463,1001 W North Ave,"(41.910751; -87.65324)"
5490,1019 W Diversey Pky,"(41.932478; -87.654604)"
124,1132 W Grand Ave,"(41.891204; -87.655995)"
4786,1100 W Thorndale Ave,"(41.990127; -87.658359)"
352,1930 S Archer Ave,"(41.856311; -87.627999)"
4547,1010 E 72nd St,"(41.764225; -87.600166)"
4509,1101 W Taylor St,"(41.869379; -87.654351)"
5489,1804 W Division St,"(41.903382; -87.672648)"
4077,1500 N Wells St,"(41.909372; -87.634855)"
1989,1 E Adams St,"(41.879382; -87.627517)"
3904,2301 N Stockton Dr,"(41.923826; -87.635561)"
1207,1723 N Damen Ave,"(41.912927; -87.677366)"
4757,1600 W Lake St,"(41.885479; -87.667203)"
1166,1835 N Milwaukee Ave,"(41.914879; -87.684141)"
5282,111 W Jackson Blvd,"(41.878022; -87.631087)"
2328,1371 W Chicago Ave,"(41.896027; -87.661798)"
1556,2250 W 95th St,"(41.721188; -87.678786)"
5871,1143 N California Ave,"(41.902227; -87.696676)"
3200,1501 S Lake Shore Dr,"(41.861112; -87.617772)"
4258,10635 S Ewing Ave,"(41.702045; -87.535085)"
213,130 S Jefferson St,"(41.880119; -87.642769)"
7182,1121 N Ashland Ave,"(41.902081; -87.667296)"
3265,2200 S Leavitt St,"(41.852009; -87.68087)"
3995,16 N Wabash Ave,"(41.882321; -87.626353)"
6523,1312 S Wabash Ave,"(41.865402; -87.625949)"
4487,2100 E 87th St,"(41.73715; -87.57319)"
3322,1400 S Loomis St,"(41.863251; -87.66157)"
7352,1474 W 115th St,"(41.684973; -87.659325)"
4388,2210 W 95th St,"(41.721207; -87.677644)"
5066,1700 W Harrison St,"(41.874225; -87.669132)"
3186,1800 N Lake Shore Dr,"(41.916996; -87.628673)"
4899,1900 W Warner Ave,"(41.95706; -87.676657)"
1010,1174 E 55th St,"(41.795171; -87.59735)"
1243,1656 W Division St,"(41.903426; -87.669469)"
3982,201 N Wabash Ave,"(41.885822; -87.626201)"
4178,1325 W Wrightwood Ave,"(41.928698; -87.66191)"
1553,1710 E 93rd St,"(41.72614; -87.5823)"
4853,1800 W Lawrence Ave,"(41.968913; -87.674871)"
4823,1407 W Erie St,"(41.893281; -87.66269)"
5031,2156 W Potomac Ave,"(41.905072; -87.681116)"
5991,2035 W Taylor St,"(41.869003; -87.677209)"
6033,1652 N Western Ave,"(41.91131; -87.68744)"
3956,180 W Van Buren St,"(41.87699; -87.633369)"
7078,212 W Superior St,"(41.895738; -87.63447)"
1554,1309 W 95th St,"(41.721109; -87.655776)"
1079,1601 W Montrose Ave,"(41.961456; -87.669426)"
3054,1800 W Irving Park Rd,"(41.954342; -87.674439)"
1532,15 W 87th St,"(41.736171; -87.625734)"
6465,1500 S Lynn White Dr,"(41.861735; -87.609595)"
4083,1337 N Wells St,"(41.906867; -87.634403)"
866,1401 N Ashland Ave,"(41.907065; -87.66751)"
5056,1434 W Division St,"(41.903521; -87.664025)"
2324,1550 W Chicago Ave,"(41.896159; -87.666608)"
6519,2225 W North Ave,"(41.910223; -87.683278)"
3014,160 E Illinois St,"(41.890995; -87.623417)"
3132,1559 N LaSalle Dr,"(41.910233; -87.632931)"
5262,1900 S Blue Island Ave,"(41.855981; -87.662877)"
5161,1119 E 46th St,"(41.811326; -87.598645)"
1487,1758 E 71st St,"(41.765318; -87.581793)"
5219,2145 N Damen Ave,"(41.920353; -87.677531)"
4428,120 N LaSalle St,"(41.883745; -87.632488)"
1497,1613 E 73rd St,"(41.762265; -87.585469)"
6632,1457 W Belmont Ave,"(41.939591; -87.665119)"
6202,2221 S Lawndale Ave,"(41.851144; -87.717225)"
5199,2030 W Taylor St,"(41.869152; -87.677177)"
728,1845 N Western Ave,"(41.915096; -87.687141)"
1555,1354 W 95th St,"(41.72148; -87.657081)"
122,2241 N Western Ave,"(41.922813; -87.687393)"
3202,1200 S Lake Shore Dr,"(41.86517; -87.615542)"
646,1300 N Milwaukee Ave,"(41.905272; -87.66957)"
4837,1775 W Sunnyside Ave,"(41.963214; -87.673347)"
4474,2235 N Sheffield Ave,"(41.922397; -87.653285)"
5394,1200 W Granville Ave,"(41.9947; -87.660571)"
3510,22 W Monroe St,"(41.880881; -87.628487)"
3037,2200 W Irving Park Rd,"(41.954176; -87.683764)"
5377,1735 N Damen Ave,"(41.913366; -87.677394)"
1062,1819 W Grand Ave,"(41.890775; -87.672622)"
4421,1512 N LaSalle Dr,"(41.909502; -87.63327)"
856,10400 S Western Ave,"(41.704366; -87.681733)"
6924,2016 W Armitage Ave,"(41.917859; -87.678561)"
5400,100 N Central Ave,"(41.882286; -87.76498)"
5404,100 N Central Park Ave,"(41.881855; -87.715858)"
2182,1870 S Blue Island Ave,"(41.856681; -87.662365)"
2013,1031 W Albion Ave,"(42.002439; -87.657809)"
1006,2234 W North Ave,"(41.910463; -87.683762)"
4352,111 W Jackson Blvd,"(41.878022; -87.631087)"
970,208 S LaSalle St,"(41.879235; -87.632319)"
2608,100 W Division St,"(41.903993; -87.631607)"
79,1530 W Montrose Ave,"(41.961749; -87.668251)"
6076,1037 W Armitage Ave,"(41.917957; -87.654893)"
3215,1450 N Larrabee St,"(41.907803; -87.643481)"
1991,1111 W Addison St,"(41.947036; -87.657547)"
4111,10000 S Western Ave,"(41.711666; -87.681963)"
409,1916 W North Ave,"(41.910638; -87.675706)"
2667,211 S Franklin St,"(41.879198; -87.635043)"
3520,1331 W Monroe St,"(41.880135; -87.660368)"
1527,1051 E 83rd St,"(41.743916; -87.598786)"
4819,1415 W Randolph St,"(41.883907; -87.662873)"
2027,1118 W Argyle St,"(41.973377; -87.658147)"
6398,1 S Wacker Dr,"(41.881868; -87.636676)"
5851,1205 N California Ave,"(41.903125; -87.696701)"
2956,2 N Hamlin Ave,"(41.880833; -87.720797)"
785,10327 S Western Ave,"(41.705811; -87.68142)"
3886,2128 S St; Louis Ave,"(41.85293; -87.712543)"
1503,1150 W 78th St,"(41.752451; -87.652969)"
2444,1442 N Cleaver St,"(41.907776; -87.664129)"
4273,13416 S Baltimore Ave,"(41.651419; -87.547321)"
6268,1335 W Wrightwood Ave,"(41.928715; -87.662375)"
3637,180 E Pearson St,"(41.897735; -87.622698)"
3986,151 N Wabash Ave,"(41.884549; -87.626136)"
5100,1328 W 18th St,"(41.857121; -87.659643)"
3090,1558 N Kedzie Ave,"(41.909544; -87.707108)"
1535,1620 E 87th St,"(41.73621; -87.583786)"
5448,105 W Adams St,"(41.879278; -87.630966)"
4112,1200 N Western Ave,"(41.90306; -87.687068)"
5885,1640 N Wells St,"(41.912088; -87.634922)"
5139,1419 W Blackhawk St,"(41.906919; -87.663447)"
3771,1055 W Roosevelt Rd,"(41.866868; -87.653065)"
7092,11813 S Michigan Ave,"(41.679477; -87.620366)"
6223,1440 W Washington Blvd,"(41.883019; -87.663366)"
6370,10 S Kedzie Ave,"(41.880745; -87.706283)"
6022,212 N Sangamon St,"(41.885821; -87.651154)"
1508,2255 W 79th St,"(41.749095; -87.679637)"
4019,20 N Wacker Dr,"(41.882287; -87.637164)"
1990,100 W Adams St,"(41.879484; -87.630868)"
4506,1524 W Taylor St,"(41.869442; -87.664781)"
6840,175 W Jackson Blvd,"(41.877991; -87.633149)"
1507,15 W 79th St,"(41.750837; -87.626033)"
2609,2121 W Division St,"(41.903012; -87.67903)"
4054,1113 W Webster Ave,"(41.921521; -87.656396)"
4328,2235 N Sheffield Ave,"(41.922397; -87.653285)"
5044,2147 N Western Ave,"(41.921208; -87.687335)"
184,20 N Wacker Dr,"(41.882287; -87.637164)"
5254,1450 E 63rd St,"(41.77986; -87.589453)"
549,1545 W Morse Ave,"(42.007723; -87.668836)"
